pid,cid,time,indexFinger.X,indexFinger.Y,indexFinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperArm.X,upperArm.Y,upperArm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexFingerO.X,indexFingerO.Y,indexFingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperArmO.X,upperArmO.Y,upperArmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
6,26,1.538000,0.227843,1.954474,0.260245,0.193621,1.849958,0.082380,0.187171,1.790200,-0.031046,0.149527,1.667713,-0.285985,0.033477,1.548799,-0.444296,-0.030452,1.784813,-0.375300,-0.198109,1.510825,-0.474445,-0.265822,-0.574786,0.139052,0.492387,-0.750898,-0.404356,-0.150686,0.036060,0.051450,0.182331,-0.035981,-0.040517,-0.152263,-0.234412,0.112091,0.029770,0.191120,0.037149,-0.230217,-0.243365,-0.010411
6,27,1.322000,0.375970,1.671811,0.300452,0.316090,1.644493,0.099649,0.287519,1.624486,-0.023489,0.204478,1.587264,-0.291958,0.045884,1.537218,-0.455185,-0.018978,1.764391,-0.372676,-0.194459,1.510506,-0.473559,-0.145485,-0.538639,-0.019501,0.377609,-0.715746,-0.530535,0.000106,0.097523,-0.020812,0.026811,-0.124211,0.005031,-0.167584,-0.164347,0.071413,0.111913,0.221175,0.015501,-0.221870,-0.224094,-0.008653
6,28,1.210000,0.000526,2.037891,0.241553,0.023852,1.914083,0.073443,0.048510,1.844261,-0.031869,0.095326,1.693748,-0.274882,0.020500,1.552320,-0.427285,-0.063610,1.801478,-0.374373,-0.198181,1.508571,-0.471606,-0.301005,-0.675812,0.154112,0.573587,-0.728911,-0.288182,-0.211341,-0.088974,0.066054,0.199615,0.065192,-0.167151,-0.161555,-0.256526,0.119208,-0.047628,0.044897,0.026187,-0.230489,-0.261961,-0.018294
6,29,1.167000,0.368785,1.666497,0.306315,0.308278,1.638283,0.107585,0.277463,1.619922,-0.015057,0.193173,1.585411,-0.284220,0.040967,1.537941,-0.448838,-0.017926,1.766584,-0.360532,-0.195660,1.507775,-0.456067,-0.131527,-0.536440,0.010013,0.378841,-0.705971,-0.545829,0.006580,0.112951,-0.004197,0.024754,-0.108087,0.002273,-0.156164,-0.157877,0.074952,0.101186,0.238460,0.017481,-0.216021,-0.195584,0.002178
6,30,1.322000,0.358722,1.301321,0.265488,0.298613,1.346006,0.069292,0.275428,1.378255,-0.046979,0.206667,1.468400,-0.301462,0.049250,1.529392,-0.460854,-0.007361,1.733035,-0.356958,-0.193539,1.511747,-0.475502,-0.043523,-0.517508,-0.149973,0.286689,-0.629611,-0.637222,0.212607,0.091552,-0.093065,-0.176877,-0.131683,0.122433,-0.185086,-0.128463,0.037995,0.231034,0.214841,-0.012737,-0.221682,-0.216700,-0.006435
6,31,1.171000,-0.330445,2.005522,0.168954,-0.229425,1.888983,0.026701,-0.158310,1.823062,-0.060642,-0.016273,1.690373,-0.265307,-0.007214,1.557406,-0.428054,-0.106366,1.800031,-0.396809,-0.201544,1.507403,-0.519870,-0.304009,-0.810327,0.092104,0.638164,-0.636311,-0.171875,-0.193593,-0.348998,0.048558,0.225559,0.298667,-0.003215,-0.164378,-0.422590,0.117833,-0.046225,-0.156261,-0.007601,-0.234444,-0.358433,-0.039257
6,32,1.200000,-0.034871,1.441121,0.396738,-0.003205,1.470467,0.191239,0.028959,1.483159,0.069313,0.081945,1.519559,-0.204089,0.014559,1.533321,-0.404894,-0.067339,1.735753,-0.317975,-0.205332,1.506572,-0.453001,-0.032323,-0.696799,-0.123849,0.446784,-0.557577,-0.531159,0.131952,-0.139431,-0.022320,-0.103676,0.111956,0.052106,-0.155984,-0.297986,0.043679,0.216318,0.051557,0.014663,-0.218709,-0.258164,-0.013524
6,33,2.378000,0.145941,1.926737,0.299277,0.120026,1.828312,0.115490,0.123918,1.774282,0.000520,0.116097,1.660986,-0.262143,0.013926,1.546895,-0.422832,-0.056786,1.779874,-0.355406,-0.210130,1.503492,-0.449692,-0.240265,-0.594178,0.129382,0.500358,-0.740376,-0.408770,-0.133121,-0.010410,0.063742,0.148291,-0.001185,-0.102694,-0.163841,-0.216780,0.112393,0.042210,0.149507,0.025196,-0.222180,-0.229520,0.005891
6,34,1.578000,-0.194743,1.927166,0.260947,-0.120487,1.831869,0.089370,-0.064122,1.777021,-0.011951,0.040807,1.660779,-0.254151,0.010544,1.550868,-0.431575,-0.082450,1.778159,-0.385640,-0.194930,1.507279,-0.509690,-0.255436,-0.773667,0.071879,0.594162,-0.651532,-0.265155,-0.146841,-0.241149,0.026789,0.156693,0.200362,-0.055555,-0.167089,-0.376491,0.095937,0.050201,-0.063615,0.010171,-0.238636,-0.325132,-0.029177
6,35,1.044000,-0.358633,1.361620,0.229294,-0.233994,1.397537,0.064273,-0.144866,1.415589,-0.020371,0.025140,1.474441,-0.225979,0.014103,1.529820,-0.410681,-0.100787,1.738902,-0.353261,-0.186051,1.510971,-0.494605,0.009469,-0.843717,-0.154091,0.552538,-0.423939,-0.406811,0.156724,-0.414469,-0.015786,-0.192615,0.257465,0.078420,-0.229156,-0.349508,-0.022255,0.203695,-0.142405,0.051176,-0.233119,-0.316806,-0.034419
6,36,1.609000,-0.260948,1.479402,0.303689,-0.163503,1.487523,0.116886,-0.086293,1.487107,0.020392,0.049984,1.513237,-0.212644,0.009594,1.537634,-0.410292,-0.097874,1.743096,-0.345517,-0.200343,1.507856,-0.483329,-0.059809,-0.803723,-0.133777,0.544250,-0.519589,-0.396739,0.100015,-0.345231,-0.019422,-0.124657,0.178447,0.071987,-0.192252,-0.330059,0.032258,0.190315,-0.084975,0.025582,-0.236256,-0.305947,-0.024609
6,37,1.621000,-0.031281,1.740456,0.384578,-0.005669,1.693338,0.181465,0.025224,1.664724,0.059789,0.074757,1.605830,-0.213451,0.006414,1.544109,-0.401138,-0.075402,1.765730,-0.335841,-0.210710,1.505216,-0.446224,-0.147433,-0.699123,0.027982,0.538423,-0.634270,-0.444568,-0.038772,-0.127286,0.037308,0.061849,0.110804,-0.025387,-0.136370,-0.274863,0.090898,0.096925,0.052012,0.010095,-0.224770,-0.251640,-0.004260
6,38,1.666000,0.158831,1.745348,0.361315,0.138448,1.694840,0.158081,0.141956,1.666597,0.034461,0.130860,1.605833,-0.242939,0.016517,1.540871,-0.419835,-0.059532,1.765103,-0.345110,-0.212550,1.503513,-0.444361,-0.157495,-0.611151,0.033805,0.487553,-0.682138,-0.477563,-0.051485,-0.037152,0.042201,0.055436,-0.012337,-0.023952,-0.164332,-0.214693,0.090816,0.099506,0.149461,0.010858,-0.224087,-0.223373,0.009913
6,39,1.255000,-0.044093,1.934723,0.307405,-0.012931,1.839733,0.122401,0.017369,1.784501,0.009780,0.062148,1.667364,-0.246777,-0.003808,1.549459,-0.416379,-0.093020,1.782997,-0.360891,-0.221257,1.502729,-0.463946,-0.230062,-0.697727,0.111245,0.582490,-0.681764,-0.345742,-0.148646,-0.108619,0.079148,0.170177,0.095428,-0.077351,-0.177710,-0.271701,0.118524,0.018647,0.047420,0.023723,-0.232319,-0.263457,0.000724
6,40,1.065000,-0.368992,1.359720,0.227504,-0.243882,1.402137,0.064680,-0.152162,1.422128,-0.017738,0.016181,1.485396,-0.221474,-0.000174,1.535302,-0.406210,-0.116405,1.744731,-0.344403,-0.201037,1.506458,-0.481448,0.028842,-0.841632,-0.164990,0.562737,-0.405925,-0.408556,0.170398,-0.408977,0.012670,-0.189620,0.243643,0.051263,-0.209237,-0.354800,0.004912,0.179895,-0.128612,0.042144,-0.224976,-0.306697,-0.018126
6,41,1.460000,-0.035289,1.963621,0.299335,-0.001379,1.858508,0.120027,0.024255,1.800393,0.008541,0.067529,1.674842,-0.243941,-0.001690,1.552240,-0.409926,-0.086218,1.786144,-0.358969,-0.214979,1.501995,-0.458059,-0.255688,-0.701880,0.099042,0.587751,-0.696605,-0.303299,-0.159723,-0.120811,0.048210,0.180472,0.090777,-0.085668,-0.164857,-0.253225,0.114641,0.000581,0.045805,0.017332,-0.227879,-0.267474,-0.000071
6,42,1.433000,-0.279497,1.724061,0.318721,-0.189501,1.683119,0.134151,-0.119027,1.657487,0.030626,0.016559,1.604920,-0.211364,-0.003877,1.548277,-0.402643,-0.103275,1.762993,-0.340240,-0.205575,1.504730,-0.466609,-0.156542,-0.801085,-0.044963,0.589091,-0.570327,-0.337783,-0.045671,-0.321868,0.017380,0.043202,0.236135,-0.020237,-0.123890,-0.365106,0.092134,0.111842,-0.090072,0.010532,-0.225821,-0.286526,-0.014334
6,43,1.543000,0.178827,1.547050,0.371408,0.161885,1.548651,0.161557,0.161257,1.547366,0.034711,0.141592,1.551206,-0.247556,0.025870,1.536848,-0.434198,-0.054563,1.753120,-0.347713,-0.204881,1.504702,-0.462710,-0.106329,-0.613940,-0.106186,0.407496,-0.652895,-0.525353,0.073899,-0.008611,-0.037291,-0.045771,-0.004085,0.023031,-0.153220,-0.221141,0.071134,0.152651,0.121139,0.004688,-0.221966,-0.223868,0.004536
6,44,1.139000,-0.234012,1.945783,0.242184,-0.146197,1.844225,0.079903,-0.083578,1.788424,-0.016388,0.043647,1.669782,-0.247330,-0.000575,1.555083,-0.421072,-0.095981,1.789099,-0.379074,-0.204156,1.508384,-0.489053,-0.275508,-0.792616,0.065169,0.626177,-0.628097,-0.231769,-0.166945,-0.263613,0.073074,0.143519,0.160436,-0.209156,-0.130270,-0.335890,0.113792,0.011143,-0.100109,-0.003273,-0.229369,-0.301249,-0.024315
6,45,1.200000,0.230795,1.712619,0.346976,0.202726,1.668262,0.143055,0.199145,1.642799,0.019248,0.162454,1.596746,-0.256796,0.029170,1.538803,-0.427984,-0.046440,1.763526,-0.350415,-0.203237,1.504973,-0.445901,-0.165680,-0.600915,0.001228,0.453256,-0.697996,-0.482983,-0.019312,0.008744,0.013226,0.037187,-0.062343,-0.009709,-0.176412,-0.193556,0.089229,0.110517,0.169286,0.012602,-0.223782,-0.212973,0.010224
6,46,1.161000,-0.050660,1.707711,0.386131,-0.014580,1.668581,0.183744,0.023932,1.645472,0.063852,0.086069,1.598519,-0.208182,0.016881,1.542217,-0.397455,-0.076678,1.765141,-0.328747,-0.203118,1.503368,-0.440620,-0.149819,-0.716491,-0.011649,0.535090,-0.617486,-0.436216,-0.018214,-0.161889,0.040110,0.039953,0.106956,-0.025722,-0.139456,-0.279802,0.091518,0.099625,0.031752,0.012385,-0.217777,-0.253784,0.001046
6,47,1.210000,-0.285492,1.713193,0.324715,-0.181643,1.669100,0.147178,-0.109978,1.647779,0.045338,0.021162,1.604856,-0.200724,-0.006965,1.545404,-0.399287,-0.111379,1.759093,-0.333615,-0.208913,1.502505,-0.478432,-0.137434,-0.825659,-0.021870,0.618946,-0.556412,-0.318018,-0.026559,-0.297133,0.073038,0.037010,0.206832,-0.077603,-0.155090,-0.392516,0.080087,0.115593,-0.091377,0.006611,-0.231048,-0.318836,-0.023184
6,48,1.166000,0.347840,1.311425,0.293499,0.290652,1.361827,0.096328,0.270906,1.393232,-0.020286,0.199502,1.481014,-0.272912,0.028563,1.533325,-0.429251,-0.035403,1.744009,-0.331905,-0.204244,1.501819,-0.437904,-0.032220,-0.520489,-0.181085,0.305540,-0.626620,-0.632716,0.209876,0.077487,-0.076419,-0.185424,-0.160079,0.090878,-0.155538,-0.142021,0.054793,0.181029,0.218888,-0.000626,-0.207003,-0.192439,0.014100
6,49,1.294000,0.162053,1.528755,0.373135,0.138718,1.532286,0.164288,0.142417,1.534154,0.039009,0.130369,1.548375,-0.242213,0.020332,1.538330,-0.435168,-0.058779,1.751199,-0.354168,-0.206293,1.503461,-0.470576,-0.083603,-0.602630,-0.084713,0.427576,-0.636202,-0.546984,0.092865,-0.023476,-0.005085,-0.063261,0.004159,0.015443,-0.158138,-0.253663,0.067753,0.160500,0.126851,0.006313,-0.219127,-0.245204,0.007694
6,50,1.143000,-0.039100,1.730706,0.353611,-0.005637,1.684445,0.150640,0.029434,1.658623,0.032716,0.079982,1.609619,-0.240569,0.005554,1.546923,-0.431854,-0.093364,1.765975,-0.366329,-0.214493,1.501457,-0.478365,-0.151166,-0.712071,-0.015614,0.547687,-0.642083,-0.405173,-0.023491,-0.143705,0.036142,0.038272,0.083760,-0.037078,-0.163125,-0.295603,0.103632,0.096754,0.026538,0.022491,-0.232663,-0.263788,0.006262
6,51,1.220000,0.233323,1.709472,0.334290,0.202243,1.663630,0.130068,0.198847,1.640332,0.007805,0.158239,1.599822,-0.267390,0.015775,1.543443,-0.436014,-0.063047,1.768136,-0.358565,-0.216593,1.501362,-0.452954,-0.152529,-0.597493,0.000072,0.463929,-0.698015,-0.485560,-0.008362,0.012791,0.037289,0.018721,-0.087868,-0.034896,-0.170903,-0.187201,0.103830,0.083229,0.166475,0.010806,-0.221057,-0.218206,0.022152
6,52,1.078000,0.198588,1.951602,0.271261,0.175419,1.841721,0.092673,0.174133,1.785002,-0.018516,0.136875,1.667039,-0.274303,0.008744,1.548348,-0.426285,-0.072509,1.785502,-0.360427,-0.218317,1.498224,-0.450234,-0.254652,-0.600390,0.124690,0.528462,-0.745128,-0.377681,-0.152528,0.022863,0.076703,0.148375,-0.077054,-0.076902,-0.175559,-0.218615,0.121702,0.009242,0.178490,0.036223,-0.212476,-0.222976,0.024599
6,53,1.013000,-0.330597,1.998437,0.185797,-0.220037,1.876156,0.053170,-0.146258,1.815237,-0.026897,-0.001654,1.687158,-0.231834,-0.012055,1.556785,-0.395640,-0.121633,1.793049,-0.350476,-0.211266,1.502737,-0.469982,-0.303837,-0.828872,0.075585,0.657165,-0.628942,-0.114762,-0.201785,-0.350826,0.037644,0.197493,0.240293,-0.078835,-0.188113,-0.369443,0.128817,-0.014656,-0.157257,-0.012201,-0.226985,-0.325184,-0.015547
6,54,0.981000,0.202401,1.720236,0.338793,0.183413,1.669421,0.134624,0.190937,1.642927,0.014049,0.163117,1.598701,-0.258870,0.017585,1.542131,-0.422719,-0.064407,1.763923,-0.343946,-0.217856,1.502116,-0.439784,-0.146356,-0.616824,0.017221,0.501201,-0.684695,-0.465693,-0.021025,-0.024210,0.067712,0.023784,-0.105206,-0.029567,-0.174287,-0.180657,0.105633,0.106054,0.172329,0.020206,-0.222949,-0.221048,0.016529
6,55,0.985000,-0.025381,2.021080,0.220547,0.012295,1.896244,0.056030,0.050291,1.828666,-0.043926,0.090106,1.688308,-0.282367,-0.000005,1.555077,-0.431403,-0.104851,1.795702,-0.377783,-0.223834,1.500275,-0.466882,-0.273078,-0.696287,0.182316,0.621183,-0.697992,-0.284424,-0.215431,-0.133098,0.098745,0.189709,0.020721,-0.074011,-0.202166,-0.212279,0.141960,-0.037193,0.045823,0.038626,-0.228122,-0.252893,0.018602
6,56,2.565000,-0.061760,1.921362,0.302121,-0.031585,1.819337,0.120340,0.001978,1.769176,0.010397,0.058759,1.663730,-0.247672,-0.007046,1.550067,-0.416819,-0.102473,1.778589,-0.354161,-0.223767,1.499900,-0.456702,-0.231181,-0.693667,0.107214,0.621655,-0.676940,-0.318660,-0.132956,-0.141200,0.091870,0.142888,0.090657,-0.088217,-0.180588,-0.267255,0.128564,0.039349,0.040456,0.029121,-0.227439,-0.258441,0.011740
6,57,2.098000,-0.279364,1.707796,0.314467,-0.185332,1.670719,0.129685,-0.118298,1.650006,0.023794,0.011941,1.609288,-0.225144,0.003546,1.550469,-0.419199,-0.105873,1.757941,-0.356054,-0.198044,1.503129,-0.491082,-0.123438,-0.808227,-0.040552,0.615222,-0.554767,-0.340410,-0.017966,-0.277043,0.067061,0.041932,0.247398,-0.073448,-0.132178,-0.378359,0.117511,0.124898,-0.097177,0.023619,-0.234854,-0.309508,-0.012289
6,58,1.254000,-0.197800,1.901353,0.271704,-0.123701,1.811832,0.097657,-0.067724,1.764009,-0.006206,0.036415,1.660225,-0.250826,-0.001801,1.553552,-0.419767,-0.087122,1.771183,-0.353899,-0.196925,1.504393,-0.481926,-0.245550,-0.773503,0.043933,0.630819,-0.633537,-0.263319,-0.129852,-0.221590,0.072340,0.152218,0.192049,-0.096917,-0.202519,-0.251404,0.085089,0.067753,-0.067317,-0.003248,-0.236893,-0.281712,-0.011023
6,59,1.431000,-0.035551,1.932747,0.314084,0.001089,1.839166,0.129290,0.032628,1.784268,0.016912,0.078408,1.666453,-0.238456,0.010376,1.550821,-0.408345,-0.071454,1.782094,-0.352209,-0.203601,1.503382,-0.452490,-0.224598,-0.709342,0.098584,0.587226,-0.677443,-0.336326,-0.148035,-0.115166,0.060422,0.164400,0.089776,-0.084662,-0.160981,-0.272402,0.119923,0.022082,0.049582,0.011661,-0.229896,-0.254279,0.003151
6,60,0.933000,0.367647,1.680832,0.313016,0.307481,1.645196,0.114276,0.282537,1.627013,-0.007009,0.198996,1.591461,-0.272994,0.028271,1.540590,-0.429682,-0.045544,1.762674,-0.344561,-0.207275,1.500697,-0.441476,-0.164190,-0.535760,-0.026564,0.417488,-0.709848,-0.518941,-0.007973,0.073620,0.010790,0.011942,-0.163974,-0.015262,-0.174322,-0.153922,0.091228,0.109826,0.220216,0.022730,-0.220887,-0.205805,0.022952
6,61,1.103000,-0.347808,1.349025,0.243738,-0.229285,1.403817,0.079548,-0.149373,1.433058,-0.015396,0.006525,1.504129,-0.237097,-0.000959,1.540520,-0.406255,-0.123126,1.741043,-0.338887,-0.200167,1.505544,-0.469656,0.053923,-0.834052,-0.157109,0.556151,-0.383026,-0.453001,0.185038,-0.341978,0.051865,-0.166339,0.286715,-0.010481,-0.235892,-0.346277,0.031268,0.194913,-0.131144,0.063739,-0.224990,-0.269361,-0.002555
6,62,1.815000,0.132772,1.930110,0.307888,0.118869,1.836404,0.121521,0.120169,1.782374,0.004503,0.107952,1.667937,-0.257406,0.016979,1.549417,-0.416733,-0.056647,1.779291,-0.343092,-0.205480,1.503480,-0.437192,-0.229870,-0.612068,0.121200,0.537748,-0.713247,-0.400332,-0.131495,0.017939,0.090696,0.150445,0.014081,-0.131840,-0.168765,-0.208652,0.122217,0.046790,0.146784,0.025660,-0.224095,-0.210118,0.015278
6,63,1.976000,-0.187003,1.911301,0.281612,-0.122376,1.820926,0.104635,-0.066485,1.769389,-0.000286,0.037039,1.660632,-0.242132,0.014320,1.553237,-0.415582,-0.072312,1.778381,-0.361315,-0.187151,1.506747,-0.476776,-0.259614,-0.753229,0.062451,0.604070,-0.642877,-0.298203,-0.138693,-0.226763,0.056513,0.166125,0.221434,-0.029468,-0.159696,-0.329950,0.112204,0.047307,-0.058519,0.003319,-0.237594,-0.274439,-0.018094
6,64,1.631000,0.176866,1.538967,0.372622,0.147549,1.549664,0.167209,0.145976,1.552635,0.037961,0.135907,1.556440,-0.244791,0.031496,1.538553,-0.428879,-0.038396,1.742784,-0.340442,-0.195582,1.504986,-0.447117,-0.075078,-0.584497,-0.065048,0.431883,-0.605767,-0.576376,0.083740,-0.004130,0.004935,-0.047866,0.022745,-0.026503,-0.161715,-0.223569,0.081208,0.189861,0.148833,-0.000010,-0.230190,-0.195266,0.011422
6,65,1.100000,0.228986,1.460240,0.352081,0.194484,1.478365,0.146364,0.192713,1.490188,0.021218,0.164742,1.525555,-0.255218,0.033333,1.534261,-0.433939,-0.045447,1.742399,-0.341617,-0.199702,1.504253,-0.451810,-0.056715,-0.580137,-0.091520,0.410539,-0.605367,-0.595525,0.130741,-0.000435,0.013507,-0.101189,-0.052485,0.019957,-0.167355,-0.190037,0.067362,0.199414,0.155106,0.011562,-0.225015,-0.209511,0.014350
6,66,1.383000,0.290654,2.011098,0.216394,0.245556,1.890617,0.050490,0.225041,1.827022,-0.058735,0.161995,1.686354,-0.299629,0.024534,1.549901,-0.431051,-0.047231,1.797204,-0.364952,-0.205808,1.502094,-0.443563,-0.251084,-0.531323,0.201917,0.516188,-0.740790,-0.423093,-0.175275,0.094955,0.085027,0.183099,-0.129302,-0.122699,-0.167366,-0.173431,0.129001,-0.017676,0.251513,0.065570,-0.216721,-0.197675,0.021638
6,67,1.545000,0.155502,1.733660,0.347735,0.135460,1.692368,0.143409,0.138925,1.666240,0.017940,0.121672,1.613761,-0.260239,0.010184,1.544615,-0.436598,-0.069965,1.751208,-0.346056,-0.216065,1.497955,-0.461359,-0.151092,-0.609868,0.021534,0.487573,-0.665233,-0.494481,-0.023046,-0.012112,0.070100,0.040717,-0.017152,-0.065958,-0.175864,-0.227380,0.110728,0.148166,0.147742,0.035748,-0.225573,-0.223627,0.025142
6,68,1.133000,-0.017749,1.705508,0.344136,0.014179,1.669028,0.142254,0.051202,1.645228,0.021632,0.100715,1.600570,-0.251778,0.022841,1.545557,-0.436159,-0.067670,1.759306,-0.358631,-0.196291,1.504928,-0.473109,-0.160017,-0.701950,-0.019250,0.544288,-0.612426,-0.427222,-0.019800,-0.146506,0.032616,0.031815,0.082312,-0.000016,-0.170269,-0.242534,0.102360,0.127384,0.043515,0.015235,-0.225360,-0.240895,0.011063
6,69,1.151000,-0.021521,1.271093,0.296386,0.021729,1.331469,0.100974,0.070007,1.363790,-0.009431,0.136048,1.455510,-0.256419,0.039900,1.528753,-0.432800,-0.062661,1.731804,-0.336739,-0.187547,1.505758,-0.466378,0.031450,-0.705186,-0.177419,0.462591,-0.479311,-0.558816,0.217275,-0.198695,-0.011386,-0.226774,0.030420,0.079221,-0.183716,-0.216216,0.027933,0.235336,0.035394,0.021705,-0.219346,-0.238214,0.007479
6,70,1.855000,-0.191477,1.544757,0.316859,-0.116885,1.542867,0.121567,-0.049591,1.540529,0.014124,0.068093,1.547989,-0.237531,0.024139,1.544659,-0.433977,-0.076720,1.742263,-0.359441,-0.186014,1.508971,-0.493332,-0.081881,-0.773047,-0.078856,0.564214,-0.527768,-0.434144,0.066433,-0.283815,0.033984,-0.069977,0.177136,0.002842,-0.171585,-0.335588,0.063976,0.200007,-0.050865,0.018160,-0.239563,-0.276890,-0.009546
6,71,1.132000,-0.027362,1.651223,0.364560,0.005495,1.621542,0.159286,0.043048,1.606883,0.040626,0.098075,1.580454,-0.231690,0.015668,1.540295,-0.419748,-0.078237,1.757839,-0.337649,-0.208158,1.503074,-0.450508,-0.142025,-0.706950,-0.056726,0.544718,-0.614283,-0.431754,0.008752,-0.178736,0.034996,0.001104,0.063533,-0.023748,-0.168666,-0.259036,0.094785,0.124300,0.047698,0.007079,-0.225159,-0.225427,0.016080
6,72,1.182000,0.164002,1.524791,0.377982,0.144929,1.524476,0.168984,0.147856,1.527265,0.043711,0.130984,1.541808,-0.237123,0.017754,1.538586,-0.420630,-0.051888,1.743230,-0.334331,-0.208156,1.503785,-0.445406,-0.085787,-0.610311,-0.071790,0.458520,-0.622620,-0.543223,0.092983,-0.010953,0.014961,-0.060402,0.000826,0.030091,-0.168102,-0.206535,0.073981,0.184181,0.158132,0.000938,-0.220941,-0.211362,0.019058
6,73,1.109000,-0.364500,1.335407,0.245100,-0.245862,1.383805,0.079857,-0.158323,1.407036,-0.007514,0.006140,1.476169,-0.218509,-0.000936,1.529848,-0.407454,-0.116082,1.727378,-0.337285,-0.198531,1.506172,-0.489483,0.031171,-0.823384,-0.195640,0.544201,-0.404068,-0.420983,0.187800,-0.380835,0.005708,-0.192752,0.269223,0.048462,-0.190171,-0.379692,-0.000731,0.243728,-0.131818,0.022657,-0.226665,-0.309198,-0.011440
6,74,1.909000,0.294956,1.997514,0.222984,0.241145,1.874625,0.061864,0.219674,1.812127,-0.044347,0.149040,1.678731,-0.286272,0.012943,1.544858,-0.422959,-0.055288,1.790691,-0.348516,-0.214503,1.498842,-0.427594,-0.274555,-0.515182,0.192841,0.506379,-0.753877,-0.412747,-0.199344,0.098201,0.101983,0.206369,-0.117629,-0.064194,-0.159575,-0.175884,0.118164,-0.012400,0.261328,0.055123,-0.200787,-0.176719,0.030111
6,75,1.122000,-0.354490,1.656647,0.237968,-0.227514,1.611069,0.076581,-0.136737,1.587579,-0.004168,0.026533,1.562082,-0.217630,0.002641,1.543537,-0.411620,-0.102959,1.756981,-0.343239,-0.199219,1.506170,-0.477378,-0.157917,-0.857883,-0.076958,0.611352,-0.530101,-0.263729,-0.002949,-0.414108,-0.011599,-0.040236,0.229056,0.033614,-0.162411,-0.354430,0.071456,0.131122,-0.124225,-0.006730,-0.223469,-0.284865,-0.012357
6,76,0.955000,-0.026953,1.650714,0.299686,0.021387,1.601166,0.101574,0.078343,1.571572,-0.003855,0.146068,1.543989,-0.252966,0.030070,1.536623,-0.437956,-0.063868,1.757638,-0.357205,-0.197268,1.505166,-0.471043,-0.185899,-0.732408,-0.047973,0.556077,-0.632166,-0.369263,-0.029233,-0.250846,-0.017078,-0.052475,-0.011002,0.090491,-0.195766,-0.223497,0.065352,0.133352,0.063755,0.007251,-0.218474,-0.233826,0.010448
6,77,1.228000,0.195121,1.939461,0.258939,0.169839,1.830078,0.082503,0.170493,1.776713,-0.030817,0.146204,1.661330,-0.289618,0.027357,1.545843,-0.442701,-0.043526,1.785877,-0.367661,-0.197761,1.500568,-0.451184,-0.269735,-0.594358,0.128740,0.532697,-0.737289,-0.385189,-0.154820,-0.007754,0.077383,0.149855,-0.055414,-0.071383,-0.165302,-0.203886,0.118933,0.006634,0.207957,0.033400,-0.213094,-0.188185,0.028507
6,78,1.333000,-0.036149,1.708309,0.335333,-0.007907,1.655990,0.135165,0.041789,1.626905,0.025069,0.108831,1.584742,-0.236949,0.015472,1.542295,-0.426756,-0.080452,1.763153,-0.351062,-0.206184,1.502091,-0.460613,-0.191310,-0.694902,-0.018856,0.559706,-0.642378,-0.391439,-0.033876,-0.211595,0.031858,0.007231,0.047400,0.023889,-0.151162,-0.260829,0.090141,0.105922,0.045176,0.016401,-0.222112,-0.232363,0.010901
6,79,1.199000,-0.244312,1.933972,0.227403,-0.161279,1.821959,0.072548,-0.090796,1.768059,-0.014866,0.035422,1.660734,-0.238714,0.001652,1.555569,-0.413823,-0.097733,1.783827,-0.358385,-0.202997,1.503682,-0.471212,-0.292320,-0.777258,0.095512,0.667670,-0.628607,-0.203684,-0.166219,-0.306240,0.078436,0.147654,0.187398,-0.034720,-0.157283,-0.331778,0.131611,0.010705,-0.095258,-0.009667,-0.228500,-0.276923,-0.007433
6,80,1.654000,-0.023279,1.709322,0.326512,0.002888,1.648505,0.127860,0.050353,1.620639,0.017372,0.113008,1.583280,-0.245057,0.015043,1.544015,-0.433710,-0.078351,1.763727,-0.354171,-0.205612,1.502308,-0.463691,-0.187363,-0.692728,0.019874,0.569996,-0.644338,-0.398453,-0.033595,-0.199859,0.039224,-0.002795,0.033688,0.027113,-0.151245,-0.258347,0.096061,0.106833,0.053411,0.012279,-0.219813,-0.227170,0.016989
6,81,1.309000,-0.036044,1.938112,0.264448,-0.005409,1.833563,0.086675,0.036104,1.779719,-0.020277,0.090889,1.667203,-0.272649,0.012139,1.551868,-0.437035,-0.084260,1.790534,-0.383128,-0.206430,1.500161,-0.466731,-0.265141,-0.689914,0.115123,0.621896,-0.667040,-0.326295,-0.154275,-0.143702,0.104734,0.152942,0.062087,-0.082542,-0.166441,-0.251378,0.133753,-0.011518,0.056655,0.026455,-0.226139,-0.228504,0.021671
